,Max 8-Hour O3,ozone_concern,ozone_threshold,Cook,Dallas,Harris,Los Angeles,Maricopa,Miami-Dade,Orange,Queens,Riverside,San Diego,greater3.26,less3.26
856,-1.2386417793773614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
857,-0.3515430194101789,0,0,0,0,1,0,0,0,0,0,0,0,1,0
858,-0.41490721655069196,0,0,0,0,1,0,0,0,0,0,0,0,1,0
859,0.2820989519949515,0,0,0,0,1,0,0,0,0,0,0,0,1,0
860,-0.098086230848127,0,0,0,0,1,0,0,0,0,0,0,0,1,0
861,-1.2386417793773614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
862,-0.478271413691205,0,0,0,0,1,0,0,0,0,0,0,0,1,0
863,-0.034722033707613925,0,0,0,0,1,0,0,0,0,0,0,0,1,0
864,0.7256483319785422,0,0,0,0,1,0,0,0,0,0,0,0,1,0
865,2.119660669069829,1,1,0,0,1,0,0,0,0,0,0,0,1,0
866,0.4721915434164903,0,0,0,0,1,0,0,0,0,0,0,0,1,0
867,1.5493828948052122,1,1,0,0,1,0,0,0,0,0,0,0,1,0
868,-0.28817882226966623,0,0,0,0,1,0,0,0,0,0,0,0,1,0
869,-1.5554627650799264,0,0,0,0,1,0,0,0,0,0,0,0,1,0
870,1.29592610624316,1,0,0,0,1,0,0,0,0,0,0,0,1,0
871,0.7256483319785422,0,0,0,0,1,0,0,0,0,0,0,0,1,0
872,0.9791051205405945,1,0,0,0,1,0,0,0,0,0,0,0,1,0
873,2.816666837615472,1,1,0,0,1,0,0,0,0,0,0,0,1,0
874,0.4088273462759776,0,0,0,0,1,0,0,0,0,0,0,0,1,0
875,2.246389063350855,1,1,0,0,1,0,0,0,0,0,0,0,1,0
876,2.753302640474959,1,1,0,0,1,0,0,0,0,0,0,0,1,0
877,2.0562964719293158,1,1,0,0,1,0,0,0,0,0,0,0,1,0
878,1.4860186976646983,1,1,0,0,1,0,0,0,0,0,0,0,1,0
879,-1.6821911593609524,0,0,0,0,1,0,0,0,0,0,0,0,1,0
880,-0.28817882226966623,0,0,0,0,1,0,0,0,0,0,0,0,1,0
881,2.119660669069829,1,1,0,0,1,0,0,0,0,0,0,0,1,0
882,0.9791051205405945,1,0,0,0,1,0,0,0,0,0,0,0,1,0
883,-0.79509239939377,0,0,0,0,1,0,0,0,0,0,0,0,1,0
884,-1.6188269622204396,0,0,0,0,1,0,0,0,0,0,0,0,1,0
885,-1.6188269622204396,0,0,0,0,1,0,0,0,0,0,0,0,1,0
886,-1.4287343707989004,0,0,0,0,1,0,0,0,0,0,0,0,1,0
887,-1.2386417793773614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
888,0.21873475485443794,0,0,0,0,1,0,0,0,0,0,0,0,1,0
889,-1.4920985679394134,0,0,0,0,1,0,0,0,0,0,0,0,1,0
890,-1.5554627650799264,0,0,0,0,1,0,0,0,0,0,0,0,1,0
891,-1.1119133850963354,0,0,0,0,1,0,0,0,0,0,0,0,1,0
892,0.4721915434164903,0,0,0,0,1,0,0,0,0,0,0,0,1,0
893,-0.6683640051127439,0,0,0,0,1,0,0,0,0,0,0,0,1,0
894,0.7256483319785422,0,0,0,0,1,0,0,0,0,0,0,0,1,0
895,0.2820989519949515,0,0,0,0,1,0,0,0,0,0,0,0,1,0
896,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
897,-1.1119133850963354,0,0,0,0,1,0,0,0,0,0,0,0,1,0
898,-1.4920985679394134,0,0,0,0,1,0,0,0,0,0,0,0,1,0
899,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
900,0.8523767262595683,1,0,0,0,1,0,0,0,0,0,0,0,1,0
901,0.2820989519949515,0,0,0,0,1,0,0,0,0,0,0,0,1,0
902,-0.6049998079722312,0,0,0,0,1,0,0,0,0,0,0,0,1,0
903,-0.1614504279886401,0,0,0,0,1,0,0,0,0,0,0,0,1,0
904,1.1691977119621337,1,0,0,0,1,0,0,0,0,0,0,0,1,0
905,0.7256483319785422,0,0,0,0,1,0,0,0,0,0,0,0,1,0
906,0.7256483319785422,0,0,0,0,1,0,0,0,0,0,0,0,1,0
907,-0.3515430194101789,0,0,0,0,1,0,0,0,0,0,0,0,1,0
908,-0.41490721655069196,0,0,0,0,1,0,0,0,0,0,0,0,1,0
909,-1.1752775822368482,0,0,0,0,1,0,0,0,0,0,0,0,1,0
910,-1.1119133850963354,0,0,0,0,1,0,0,0,0,0,0,0,1,0
911,-1.1119133850963354,0,0,0,0,1,0,0,0,0,0,0,0,1,0
912,-0.9851849908153092,0,0,0,0,1,0,0,0,0,0,0,0,1,0
913,-1.1119133850963354,0,0,0,0,1,0,0,0,0,0,0,0,1,0
914,-1.1119133850963354,0,0,0,0,1,0,0,0,0,0,0,0,1,0
915,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
916,-0.731728202253257,0,0,0,0,1,0,0,0,0,0,0,0,1,0
917,-0.28817882226966623,0,0,0,0,1,0,0,0,0,0,0,0,1,0
918,0.7890125291190552,1,0,0,0,1,0,0,0,0,0,0,0,1,0
919,1.8662038805077767,1,1,0,0,1,0,0,0,0,0,0,0,1,0
920,1.8028396833672635,1,1,0,0,1,0,0,0,0,0,0,0,1,0
921,1.0424693176811075,1,0,0,0,1,0,0,0,0,0,0,0,1,0
922,-1.2386417793773614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
923,-1.4920985679394134,0,0,0,0,1,0,0,0,0,0,0,0,1,0
924,-0.731728202253257,0,0,0,0,1,0,0,0,0,0,0,0,1,0
925,0.5355557405570034,0,0,0,0,1,0,0,0,0,0,0,0,1,0
926,1.6127470919457243,1,1,0,0,1,0,0,0,0,0,0,0,1,0
927,1.422654500524186,1,1,0,0,1,0,0,0,0,0,0,0,1,0
928,1.0424693176811075,1,0,0,0,1,0,0,0,0,0,0,0,1,0
929,0.15537055771392533,0,0,0,0,1,0,0,0,0,0,0,0,1,0
930,0.7890125291190552,1,0,0,0,1,0,0,0,0,0,0,0,1,0
931,-0.41490721655069196,0,0,0,0,1,0,0,0,0,0,0,0,1,0
932,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
933,-0.6049998079722312,0,0,0,0,1,0,0,0,0,0,0,0,1,0
934,-0.79509239939377,0,0,0,0,1,0,0,0,0,0,0,0,1,0
935,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
936,-0.731728202253257,0,0,0,0,1,0,0,0,0,0,0,0,1,0
937,-0.098086230848127,0,0,0,0,1,0,0,0,0,0,0,0,1,0
938,0.21873475485443794,0,0,0,0,1,0,0,0,0,0,0,0,1,0
939,0.7256483319785422,0,0,0,0,1,0,0,0,0,0,0,0,1,0
940,3.7671297947231674,1,1,0,0,1,0,0,0,0,0,0,0,1,0
941,1.29592610624316,1,0,0,0,1,0,0,0,0,0,0,0,1,0
942,-1.1752775822368482,0,0,0,0,1,0,0,0,0,0,0,0,1,0
943,-1.5554627650799264,0,0,0,0,1,0,0,0,0,0,0,0,1,0
944,-0.9851849908153092,0,0,0,0,1,0,0,0,0,0,0,0,1,0
945,-1.3020059765178742,0,0,0,0,1,0,0,0,0,0,0,0,1,0
946,-0.8584565965342831,0,0,0,0,1,0,0,0,0,0,0,0,1,0
947,0.15537055771392533,0,0,0,0,1,0,0,0,0,0,0,0,1,0
948,-1.0485491879558224,0,0,0,0,1,0,0,0,0,0,0,0,1,0
949,0.09200636057341223,0,0,0,0,1,0,0,0,0,0,0,0,1,0
950,-1.1752775822368482,0,0,0,0,1,0,0,0,0,0,0,0,1,0
951,-1.2386417793773614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
952,-0.79509239939377,0,0,0,0,1,0,0,0,0,0,0,0,1,0
953,0.09200636057341223,0,0,0,0,1,0,0,0,0,0,0,0,1,0
954,1.422654500524186,1,1,0,0,1,0,0,0,0,0,0,0,1,0
955,0.4088273462759776,0,0,0,0,1,0,0,0,0,0,0,0,1,0
956,1.8028396833672635,1,1,0,0,1,0,0,0,0,0,0,0,1,0
957,0.5989199376975164,0,0,0,0,1,0,0,0,0,0,0,0,1,0
958,-0.28817882226966623,0,0,0,0,1,0,0,0,0,0,0,0,1,0
959,0.15537055771392533,0,0,0,0,1,0,0,0,0,0,0,0,1,0
960,1.29592610624316,1,0,0,0,1,0,0,0,0,0,0,0,1,0
961,2.880031034755985,1,1,0,0,1,0,0,0,0,0,0,0,1,0
962,2.3731174576318814,1,1,0,0,1,0,0,0,0,0,0,0,1,0
963,1.422654500524186,1,1,0,0,1,0,0,0,0,0,0,0,1,0
964,0.09200636057341223,0,0,0,0,1,0,0,0,0,0,0,0,1,0
965,0.6622841348380295,0,0,0,0,1,0,0,0,0,0,0,0,1,0
966,0.15537055771392533,0,0,0,0,1,0,0,0,0,0,0,0,1,0
967,-0.098086230848127,0,0,0,0,1,0,0,0,0,0,0,0,1,0
968,0.6622841348380295,0,0,0,0,1,0,0,0,0,0,0,0,1,0
969,1.359290303383673,1,0,0,0,1,0,0,0,0,0,0,0,1,0
970,1.1058335148216205,1,0,0,0,1,0,0,0,0,0,0,0,1,0
971,0.5989199376975164,0,0,0,0,1,0,0,0,0,0,0,0,1,0
972,-0.5416356108317181,0,0,0,0,1,0,0,0,0,0,0,0,1,0
973,-0.5416356108317181,0,0,0,0,1,0,0,0,0,0,0,0,1,0
974,-0.79509239939377,0,0,0,0,1,0,0,0,0,0,0,0,1,0
975,-1.0485491879558224,0,0,0,0,1,0,0,0,0,0,0,0,1,0
976,-0.478271413691205,0,0,0,0,1,0,0,0,0,0,0,0,1,0
977,-0.28817882226966623,0,0,0,0,1,0,0,0,0,0,0,0,1,0
978,-0.79509239939377,0,0,0,0,1,0,0,0,0,0,0,0,1,0
979,-0.3515430194101789,0,0,0,0,1,0,0,0,0,0,0,0,1,0
980,1.1058335148216205,1,0,0,0,1,0,0,0,0,0,0,0,1,0
981,0.3454631491354641,0,0,0,0,1,0,0,0,0,0,0,0,1,0
982,1.6127470919457243,1,1,0,0,1,0,0,0,0,0,0,0,1,0
983,-0.8584565965342831,0,0,0,0,1,0,0,0,0,0,0,0,1,0
984,-0.1614504279886401,0,0,0,0,1,0,0,0,0,0,0,0,1,0
985,-0.28817882226966623,0,0,0,0,1,0,0,0,0,0,0,0,1,0
986,-0.79509239939377,0,0,0,0,1,0,0,0,0,0,0,0,1,0
987,-0.098086230848127,0,0,0,0,1,0,0,0,0,0,0,0,1,0
988,0.5355557405570034,0,0,0,0,1,0,0,0,0,0,0,0,1,0
989,0.6622841348380295,0,0,0,0,1,0,0,0,0,0,0,0,1,0
990,1.6761112890862384,1,1,0,0,1,0,0,0,0,0,0,0,1,0
991,2.1830248662103413,1,1,0,0,1,0,0,0,0,0,0,0,1,0
992,0.5355557405570034,0,0,0,0,1,0,0,0,0,0,0,0,1,0
993,-0.6049998079722312,0,0,0,0,1,0,0,0,0,0,0,0,1,0
994,0.7890125291190552,1,0,0,0,1,0,0,0,0,0,0,0,1,0
995,0.3454631491354641,0,0,0,0,1,0,0,0,0,0,0,0,1,0
996,-0.22481462512915315,0,0,0,0,1,0,0,0,0,0,0,0,1,0
997,-1.4287343707989004,0,0,0,0,1,0,0,0,0,0,0,0,1,0
998,-0.6683640051127439,0,0,0,0,1,0,0,0,0,0,0,0,1,0
999,1.1058335148216205,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1000,-1.1119133850963354,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1001,-0.9851849908153092,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1002,-1.4287343707989004,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1003,-1.0485491879558224,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1004,0.8523767262595683,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1005,-0.034722033707613925,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1006,-1.0485491879558224,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1007,-0.034722033707613925,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1008,-0.22481462512915315,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1009,-0.034722033707613925,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1010,-0.1614504279886401,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1011,-1.8722837507824914,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1012,-0.6049998079722312,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1013,0.7890125291190552,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1014,-0.1614504279886401,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1015,-1.4287343707989004,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1016,-1.8722837507824914,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1017,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1018,-0.79509239939377,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1019,-0.3515430194101789,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1020,0.2820989519949515,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1021,-0.1614504279886401,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1022,-0.22481462512915315,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1023,0.5355557405570034,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1024,-1.1119133850963354,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1025,-1.8722837507824914,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1026,-0.8584565965342831,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1027,0.028642163432899156,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1028,-1.3020059765178742,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1029,-1.0485491879558224,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1030,-1.4920985679394134,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1031,-1.3653701736583874,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1032,-0.5416356108317181,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1033,-0.3515430194101789,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1034,0.2820989519949515,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1035,0.2820989519949515,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1036,0.8523767262595683,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1037,0.15537055771392533,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1038,-0.478271413691205,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1039,-1.5554627650799264,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1040,-1.3653701736583874,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1041,-0.1614504279886401,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1042,-0.478271413691205,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1043,-1.2386417793773614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1044,-0.478271413691205,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1045,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1046,-1.2386417793773614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1047,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1048,-0.731728202253257,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1049,-0.5416356108317181,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1050,-0.098086230848127,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1051,-0.41490721655069196,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1052,0.7256483319785422,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1053,-0.28817882226966623,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1054,0.028642163432899156,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1055,0.028642163432899156,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1056,-1.4287343707989004,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1057,-0.731728202253257,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1058,-0.9851849908153092,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1059,-1.2386417793773614,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1060,-0.6049998079722312,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1061,0.5989199376975164,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1062,-0.9218207936747962,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1063,-1.6188269622204396,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1064,-0.731728202253257,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1065,-0.5416356108317181,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1066,-0.478271413691205,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1067,-1.4287343707989004,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1068,-1.3653701736583874,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1069,-0.41490721655069196,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1070,-0.41490721655069196,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1071,-0.098086230848127,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1072,-0.41490721655069196,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1073,-0.6683640051127439,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1074,-1.3020059765178742,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1075,-0.9851849908153092,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1076,-0.6683640051127439,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1077,-0.5416356108317181,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1078,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1079,-0.5416356108317181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1080,-0.731728202253257,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1081,-1.2386417793773614,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1082,-0.6049998079722312,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1083,-0.3515430194101789,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1084,-0.79509239939377,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1085,-0.9851849908153092,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1086,-0.9851849908153092,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1087,-0.6049998079722312,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1088,-1.1119133850963354,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1089,-0.731728202253257,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1090,-0.6049998079722312,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1091,-0.8584565965342831,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1092,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1093,-0.8584565965342831,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1094,-0.8584565965342831,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1095,-0.5416356108317181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1096,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1097,-0.5416356108317181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1098,-0.28817882226966623,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1099,-0.3515430194101789,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1100,-0.6683640051127439,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1101,-0.41490721655069196,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1102,-0.22481462512915315,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1103,-0.034722033707613925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1104,-0.034722033707613925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1105,-0.9851849908153092,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1106,-0.28817882226966623,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1107,-0.5416356108317181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1108,-0.9218207936747962,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1109,-0.79509239939377,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1110,-0.22481462512915315,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1111,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1112,-0.1614504279886401,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1113,-0.22481462512915315,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1114,-0.3515430194101789,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1115,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1116,0.028642163432899156,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1117,-0.1614504279886401,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1118,-0.1614504279886401,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1119,-0.28817882226966623,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1120,-0.6683640051127439,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1121,-0.5416356108317181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1122,-0.098086230848127,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1123,-0.1614504279886401,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1124,-0.22481462512915315,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1125,-0.034722033707613925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1126,-0.28817882226966623,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1127,-0.034722033707613925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1128,-0.28817882226966623,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1129,-0.41490721655069196,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1130,-0.098086230848127,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1131,0.15537055771392533,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1132,0.3454631491354641,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1133,0.09200636057341223,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1134,-0.098086230848127,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1135,-0.098086230848127,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1136,-0.5416356108317181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1137,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1138,-0.5416356108317181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1139,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1140,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1141,-0.6049998079722312,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1142,-0.478271413691205,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1143,-0.1614504279886401,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1144,0.028642163432899156,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1145,-0.034722033707613925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1146,-0.098086230848127,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1147,-0.098086230848127,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1148,-0.034722033707613925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1149,0.21873475485443794,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1150,0.2820989519949515,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1151,0.3454631491354641,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1152,0.6622841348380295,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1153,0.8523767262595683,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1154,1.1691977119621337,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1155,0.2820989519949515,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1156,0.3454631491354641,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1157,0.09200636057341223,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1158,0.2820989519949515,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1159,0.09200636057341223,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1160,0.7256483319785422,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1161,1.1691977119621337,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1162,0.7890125291190552,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1163,-0.5416356108317181,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1164,0.09200636057341223,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1165,0.3454631491354641,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1166,1.1058335148216205,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1167,1.6127470919457243,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1168,1.0424693176811075,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1169,0.4721915434164903,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1170,-0.28817882226966623,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1171,-0.28817882226966623,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1172,-0.41490721655069196,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1173,0.4721915434164903,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1174,1.359290303383673,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1175,1.0424693176811075,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1176,0.4088273462759776,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1177,0.5355557405570034,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1178,0.3454631491354641,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1179,0.2820989519949515,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1180,0.8523767262595683,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1181,1.1691977119621337,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1182,0.7256483319785422,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1183,-0.034722033707613925,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1184,0.5355557405570034,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1185,1.359290303383673,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1186,1.359290303383673,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1187,0.4721915434164903,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1188,0.4721915434164903,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1189,0.21873475485443794,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1190,0.5989199376975164,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1191,1.29592610624316,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1192,1.359290303383673,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1193,1.1691977119621337,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1194,0.4088273462759776,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1195,0.4721915434164903,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1196,-0.41490721655069196,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1197,0.09200636057341223,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1198,0.4088273462759776,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1199,1.1058335148216205,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1200,1.5493828948052122,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1201,1.422654500524186,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1202,0.7256483319785422,0,0,0,0,0,1,0,0,0,0,0,0,1,0
