,Ozone Mean (ppm),Ozone Max (ppm),ozone_threshold,popSize_greater4mill,popSize_less4million,County_Dallas,County_Harris,County_LosAngeles,County_Maricopa,County_MiamiDade,County_Orange,County_Queens,County_Riverside,County_SanDiego,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,popSize_less4million
1014,0.7626129398070225,-0.509064934625624,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1015,0.5533050068923401,-0.5462544703426575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1016,0.596066842649103,-0.5462544703426575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1017,0.41826763081835017,-0.5462544703426575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1018,-0.5517508539798041,-0.9181498275129925,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1019,-1.4407469131335644,-1.252855648966294,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1020,-1.4835087488903276,-1.6619405418536626,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1021,-1.0716447518646608,-1.5875614704195955,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1022,-1.0536397683881287,-1.5131823989855284,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1023,-1.3394688810780728,-1.6619405418536626,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1024,-1.6433029772445482,-1.475992863268495,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1025,-1.3664763562928703,-1.252855648966294,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1026,-1.2899551765176092,-1.7735091490047632,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1027,-0.4482221989897463,-0.8065812203618918,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1028,-0.6755351153809593,-1.5131823989855284,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1029,-1.0693941289300946,-1.624751006136629,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1030,-0.6192695420167986,-1.2900451846833279,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1031,-0.6755351153809593,-1.4016137918344278,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1032,-0.8578355730808455,-1.5875614704195955,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1033,-0.9658654739400361,-1.5131823989855284,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1034,-0.6732844924463942,-0.6206335417767241,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1035,0.31924022169742605,-0.6950126132107912,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1036,0.2922327464826282,-0.36030679175748986,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1037,0.6185730719947676,-0.3974963274745234,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1038,0.06491983009141289,-0.6578230774937581,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1039,0.08292481356794427,-0.9181498275129925,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1040,-0.025105087291246674,-0.9925288989470594,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1041,-0.7880662621092843,-0.9181498275129925,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1042,0.053666715418579834,0.04877810112987854,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1043,1.5413284751670264,0.04877810112987854,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1044,1.41754421376587,-0.025600970304188533,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1045,0.6163224490602014,-0.3231172560404568,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1046,0.01990737140008292,0.12315717256394562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1047,0.404763893210952,-0.583444006059691,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1048,-0.5675052145217692,-0.8809602917959589,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1049,0.1189347805210078,-0.3231172560404563,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1050,-0.33344042932685475,-0.8809602917959589,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1051,-0.08812252945910691,-0.4718753989085905,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1052,1.138466969879626,0.495052529734281,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1053,0.6883423829663278,0.7553792797535153,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1054,0.9044021846847119,0.45786299401724695,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1055,1.320767427579512,0.23472577971504624,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1056,-0.2974304623737912,-0.06279050602122208,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1057,0.07842356769881105,-0.583444006059691,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1058,-0.581008952129168,-0.3231172560404563,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1059,0.3237414675665585,0.9785164940557165,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1060,0.35299956571592256,-0.06279050602122208,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1061,0.04016297781118129,1.4991699940941854,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1062,0.11218291171730835,0.08596763684691208,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1063,0.2629746483332627,0.011588565412845007,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1064,0.0514160924840121,-0.509064934625624,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1065,0.2922327464826282,0.04877810112987854,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1066,-0.24341551194419594,-0.5462544703426575,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1067,-0.2906785935700921,-0.3231172560404563,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1068,0.37550579506158793,0.4206734583002134,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1069,0.1932053373617026,0.27191531543207975,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1070,0.23821779605303256,1.1644641726408835,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1071,-0.01610259555298098,-0.025600970304188533,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1072,0.44752572896771425,-0.24873818460638925,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1073,-0.21865865966396397,-1.029718434664093,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1074,-0.6597807548389942,-1.3644242561173943,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1075,-0.7272994428759899,-0.9925288989470594,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1076,-0.3829541338873168,-0.9925288989470594,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1077,-0.40320974029841555,-0.9925288989470594,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1078,0.3417464510430899,0.12315717256394562,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1079,0.37550579506158943,-0.3231172560404563,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1080,-0.7813143933055845,-1.5131823989855284,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1081,-1.3439701269472057,-1.6619405418536626,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1082,0.2989846152863262,-0.2115486488893557,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1083,1.3095143129066786,-0.1743591131723227,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1084,1.2149881496548862,-0.2859277203234228,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1085,0.9786727415254052,-0.3231172560404563,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1086,0.2652252712678304,-0.3231172560404568,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1087,0.1346891410629737,-0.2859277203234228,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1088,0.16619786214690474,-0.24873818460638925,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1089,0.4160170078837862,-0.6578230774937577,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1090,0.5780618591725709,-0.6578230774937581,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1091,0.4677813353788126,-0.5090649346256235,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1092,0.73335484165766,-0.4718753989085905,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1093,-0.03185695609494613,-0.509064934625624,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1094,-0.9141011464450085,-0.13716957745528915,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1095,-1.567532005114144,-2.1082149704580644,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1096,-2.262974491895187,-2.157801018080775,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1097,-2.1249362852417764,-2.009042875212642,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1098,-1.2284381496394596,-0.8685637798902809,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1099,-1.3484713728163384,-0.2239451607950337,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1100,0.22096302022135633,-0.025600970304188016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1101,-0.35819728160708636,-0.1743591131723227,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1102,-0.305682746467201,-0.34791027985181233,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1103,-0.724298612296567,-0.3727033036631679,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1104,-1.306459744704431,-1.5875614704195953,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1105,-0.9913725338651239,-1.3644242561173943,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1106,-1.3394688810780728,-1.3644242561173943,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1107,-0.4932346576810744,-1.2652521608719725,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1108,-1.4159900608533331,-1.56276844660824,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1109,-2.1076815094100994,-2.3313521847602656,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1110,-1.5240199617125252,-1.5131823989855282,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1111,-1.743080594010329,-1.537975422796884,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1112,-1.9283818822896364,-0.7445986608335027,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1113,-0.8068214532306716,-0.942942851324348,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1114,-0.11663041996361619,-0.8189777322675698,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1115,-0.023604672001535227,-0.09998004173825509,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1116,-0.5547516845592251,-0.8933568037016368,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1117,-0.8968463706133318,-0.7445986608335027,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1118,-1.509015808815415,-0.5834440060596906,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1119,-1.1789244450789966,-1.240459137060616,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1120,-1.4354954596195766,-0.3974963274745234,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1121,-1.1624198768921763,-0.07518701792689957,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1122,-0.041609655478067366,-0.4718753989085905,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1123,-0.46172593659714445,-0.6454265655880806,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1124,-1.1924281826863958,-0.5958405179653691,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1125,-0.8788413871367994,-1.438803327551461,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1126,-1.0078771020519446,-1.2156661132492608,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1127,-1.0468878995844302,-0.9181498275129925,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1128,-0.3792030956630406,-0.8189777322675698,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1129,-0.6342736949139078,-0.4470823750972349,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1130,-0.9088496929310186,-1.1412870418151937,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1131,-1.0693941289300957,-0.9925288989470594,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1132,-1.0468878995844302,-1.339631232306039,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1133,-0.15264038691668122,-1.116494018003838,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1134,-0.5592529304283587,-1.2156661132492608,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1135,-1.6620581683659355,-1.5875614704195953,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1136,-2.2487205466429327,-2.1825940418921315,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1137,-0.7888164697541402,-0.05039399411554405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1138,-0.5262437940547177,-0.27353120841774525,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1139,0.43252157607060426,-0.2239451607950337,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1140,-0.9988746103136785,-0.6702195893994356,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1141,-1.6395519390202713,-1.3644242561173943,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1142,-0.983870457416569,-0.7693916846448583,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1143,0.04091318545603683,-0.8685637798902809,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1144,-0.4932346576810751,-0.942942851324348,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1145,-0.3311898063922874,-0.27353120841774525,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1146,-0.25616904190673934,-0.521461446531302,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1147,-0.9688663045194585,-0.9925288989470594,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1148,-0.2666719489347161,0.4454664821115694,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1149,0.624574733153612,0.22232926780936874,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1150,-0.4242155543543706,-0.025600970304188016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1151,-0.3656993580556417,-0.942942851324348,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1152,-1.9358839587381913,-1.9842498514012863,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1153,-1.1361626093222343,-1.6371475180423072,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1154,-1.4520000278063978,-1.6371475180423072,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1155,-2.0236582531862846,-1.7115265894763743,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1156,-0.014602180263269532,-0.3974963274745234,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1157,0.7506096174893354,-0.27353120841774525,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1158,0.30348586115546017,0.17274322018665716,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1159,-0.2396644737199175,0.4454664821115694,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1160,0.9036519770398567,0.19753624399801425,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1161,-0.15414080220639229,-0.1743591131723227,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1162,-0.04761131663691016,0.495052529734281,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1163,0.37850662564101006,-0.5710474941540136,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1164,0.5450527227989288,-0.4222893512858794,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1165,-1.2479435484057027,-1.116494018003838,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1166,0.9749217033011278,0.24712229162072424,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1167,1.3417732416354655,0.2223292678093682,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1168,0.860139933638237,0.19753624399801425,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1169,0.3650028880336112,0.4206734583002134,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1170,-0.3011815005980693,0.8173618392819049,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1171,-0.1466387257578369,0.990913005961394,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1172,0.8121266443674857,1.2388432440749506,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1173,0.9126544687781216,0.8173618392819049,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1174,0.22696468138019987,1.2140502202635957,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1175,1.223240433748296,1.8090827917361312,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1176,1.7123758181940805,0.5446385773569921,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1177,0.9831739873945384,0.048778101129879056,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1178,0.8788951247596252,0.24712229162072424,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1179,0.8706428406662139,0.7429827678478378,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1180,1.1774777674121124,0.8297583511875823,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1181,2.0492190507341967,0.8917409107159718,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1182,1.2757549688881813,0.07357112494123458,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1183,0.34099624339823476,-0.27353120841774525,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1184,1.0544437136558102,0.3215013630547913,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1185,0.5420518922195074,0.5694316011683476,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1186,1.1654744450944237,1.0157060297727496,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1187,1.3207674275795098,0.5198455535456366,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1188,0.8608901412830923,0.7677757916591927,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1189,0.07167169889511159,0.4454664821115694,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1190,-0.43621887667205844,-0.12477306554961164,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1191,-1.3132116135081309,-1.4140103037401062,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1192,0.4865365265002007,1.0652920773954606,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1193,0.7708652239004331,1.685117672679353,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1194,2.009458045556855,1.2140502202635957,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1195,-0.06486609246858827,-0.4222893512858794,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1196,0.3417464510430899,0.19753624399801425,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1197,0.5330494004812425,-0.14956608936096666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,1.245746663093962,0.495052529734281,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1199,1.7746430527170867,1.536359529811219,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,1.7123758181940776,0.3462943868661474,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1201,0.08967668237164336,-0.1743591131723227,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1202,1.061945790104365,0.3958804344888579,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1203,0.8338826660682959,0.37108741067750184,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1204,0.75811169393789,1.052895565489783,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1205,1.8811725382865656,0.6438106726024151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1206,1.4565550112983563,0.2719153154320808,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1207,0.5533050068923401,0.23472577971504624,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1208,0.2764783859406623,-0.2239451607950337,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1209,-0.1368860263747153,0.4454664821115694,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1210,1.4925649782514199,1.0157060297727496,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
